title_id,tile_id,cloud_cover,spatial_cover,date,http_links,s3_links
HLS.S30.T18TVK.2022075T154909.v2.0,T18TVK,1,99,2022-03-16,"{'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022075T154909.v2.0/HLS.S30.T18TVK.2022075T154909.v2.0.B12.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022075T154909.v2.0/HLS.S30.T18TVK.2022075T154909.v2.0.B02.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022075T154909.v2.0/HLS.S30.T18TVK.2022075T154909.v2.0.B04.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022075T154909.v2.0/HLS.S30.T18TVK.2022075T154909.v2.0.Fmask.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022075T154909.v2.0/HLS.S30.T18TVK.2022075T154909.v2.0.B8A.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022075T154909.v2.0/HLS.S30.T18TVK.2022075T154909.v2.0.B03.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022075T154909.v2.0/HLS.S30.T18TVK.2022075T154909.v2.0.B11.tif'}","{'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022075T154909.v2.0/HLS.S30.T18TVK.2022075T154909.v2.0.B12.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022075T154909.v2.0/HLS.S30.T18TVK.2022075T154909.v2.0.B02.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022075T154909.v2.0/HLS.S30.T18TVK.2022075T154909.v2.0.B04.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022075T154909.v2.0/HLS.S30.T18TVK.2022075T154909.v2.0.Fmask.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022075T154909.v2.0/HLS.S30.T18TVK.2022075T154909.v2.0.B8A.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022075T154909.v2.0/HLS.S30.T18TVK.2022075T154909.v2.0.B03.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022075T154909.v2.0/HLS.S30.T18TVK.2022075T154909.v2.0.B11.tif'}"
HLS.S30.T18TVK.2022170T154821.v2.0,T18TVK,5,99,2022-06-19,"{'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022170T154821.v2.0/HLS.S30.T18TVK.2022170T154821.v2.0.B12.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022170T154821.v2.0/HLS.S30.T18TVK.2022170T154821.v2.0.B11.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022170T154821.v2.0/HLS.S30.T18TVK.2022170T154821.v2.0.B8A.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022170T154821.v2.0/HLS.S30.T18TVK.2022170T154821.v2.0.Fmask.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022170T154821.v2.0/HLS.S30.T18TVK.2022170T154821.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022170T154821.v2.0/HLS.S30.T18TVK.2022170T154821.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022170T154821.v2.0/HLS.S30.T18TVK.2022170T154821.v2.0.B04.tif'}","{'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022170T154821.v2.0/HLS.S30.T18TVK.2022170T154821.v2.0.B12.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022170T154821.v2.0/HLS.S30.T18TVK.2022170T154821.v2.0.B11.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022170T154821.v2.0/HLS.S30.T18TVK.2022170T154821.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022170T154821.v2.0/HLS.S30.T18TVK.2022170T154821.v2.0.Fmask.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022170T154821.v2.0/HLS.S30.T18TVK.2022170T154821.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022170T154821.v2.0/HLS.S30.T18TVK.2022170T154821.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022170T154821.v2.0/HLS.S30.T18TVK.2022170T154821.v2.0.B04.tif'}"
HLS.S30.T18TVK.2022230T154821.v2.0,T18TVK,1,99,2022-08-18,"{'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022230T154821.v2.0/HLS.S30.T18TVK.2022230T154821.v2.0.B03.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022230T154821.v2.0/HLS.S30.T18TVK.2022230T154821.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022230T154821.v2.0/HLS.S30.T18TVK.2022230T154821.v2.0.B11.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022230T154821.v2.0/HLS.S30.T18TVK.2022230T154821.v2.0.B04.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022230T154821.v2.0/HLS.S30.T18TVK.2022230T154821.v2.0.Fmask.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022230T154821.v2.0/HLS.S30.T18TVK.2022230T154821.v2.0.B12.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022230T154821.v2.0/HLS.S30.T18TVK.2022230T154821.v2.0.B02.tif'}","{'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022230T154821.v2.0/HLS.S30.T18TVK.2022230T154821.v2.0.B03.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022230T154821.v2.0/HLS.S30.T18TVK.2022230T154821.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022230T154821.v2.0/HLS.S30.T18TVK.2022230T154821.v2.0.B11.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022230T154821.v2.0/HLS.S30.T18TVK.2022230T154821.v2.0.B04.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022230T154821.v2.0/HLS.S30.T18TVK.2022230T154821.v2.0.Fmask.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022230T154821.v2.0/HLS.S30.T18TVK.2022230T154821.v2.0.B12.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18TVK.2022230T154821.v2.0/HLS.S30.T18TVK.2022230T154821.v2.0.B02.tif'}"
HLS.S30.T18SWJ.2022137T153821.v2.0,T18SWJ,2,99,2022-05-17,"{'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022137T153821.v2.0/HLS.S30.T18SWJ.2022137T153821.v2.0.B04.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022137T153821.v2.0/HLS.S30.T18SWJ.2022137T153821.v2.0.B03.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022137T153821.v2.0/HLS.S30.T18SWJ.2022137T153821.v2.0.B02.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022137T153821.v2.0/HLS.S30.T18SWJ.2022137T153821.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022137T153821.v2.0/HLS.S30.T18SWJ.2022137T153821.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022137T153821.v2.0/HLS.S30.T18SWJ.2022137T153821.v2.0.B12.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022137T153821.v2.0/HLS.S30.T18SWJ.2022137T153821.v2.0.Fmask.tif'}","{'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022137T153821.v2.0/HLS.S30.T18SWJ.2022137T153821.v2.0.B04.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022137T153821.v2.0/HLS.S30.T18SWJ.2022137T153821.v2.0.B03.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022137T153821.v2.0/HLS.S30.T18SWJ.2022137T153821.v2.0.B02.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022137T153821.v2.0/HLS.S30.T18SWJ.2022137T153821.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022137T153821.v2.0/HLS.S30.T18SWJ.2022137T153821.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022137T153821.v2.0/HLS.S30.T18SWJ.2022137T153821.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022137T153821.v2.0/HLS.S30.T18SWJ.2022137T153821.v2.0.Fmask.tif'}"
HLS.S30.T18SWJ.2022177T153821.v2.0,T18SWJ,1,99,2022-06-26,"{'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022177T153821.v2.0/HLS.S30.T18SWJ.2022177T153821.v2.0.B12.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022177T153821.v2.0/HLS.S30.T18SWJ.2022177T153821.v2.0.B04.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022177T153821.v2.0/HLS.S30.T18SWJ.2022177T153821.v2.0.B11.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022177T153821.v2.0/HLS.S30.T18SWJ.2022177T153821.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022177T153821.v2.0/HLS.S30.T18SWJ.2022177T153821.v2.0.B03.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022177T153821.v2.0/HLS.S30.T18SWJ.2022177T153821.v2.0.B8A.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022177T153821.v2.0/HLS.S30.T18SWJ.2022177T153821.v2.0.Fmask.tif'}","{'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022177T153821.v2.0/HLS.S30.T18SWJ.2022177T153821.v2.0.B12.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022177T153821.v2.0/HLS.S30.T18SWJ.2022177T153821.v2.0.B04.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022177T153821.v2.0/HLS.S30.T18SWJ.2022177T153821.v2.0.B11.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022177T153821.v2.0/HLS.S30.T18SWJ.2022177T153821.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022177T153821.v2.0/HLS.S30.T18SWJ.2022177T153821.v2.0.B03.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022177T153821.v2.0/HLS.S30.T18SWJ.2022177T153821.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022177T153821.v2.0/HLS.S30.T18SWJ.2022177T153821.v2.0.Fmask.tif'}"
HLS.S30.T18SWJ.2022262T153819.v2.0,T18SWJ,2,99,2022-09-19,"{'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022262T153819.v2.0/HLS.S30.T18SWJ.2022262T153819.v2.0.B04.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022262T153819.v2.0/HLS.S30.T18SWJ.2022262T153819.v2.0.Fmask.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022262T153819.v2.0/HLS.S30.T18SWJ.2022262T153819.v2.0.B11.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022262T153819.v2.0/HLS.S30.T18SWJ.2022262T153819.v2.0.B8A.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022262T153819.v2.0/HLS.S30.T18SWJ.2022262T153819.v2.0.B12.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022262T153819.v2.0/HLS.S30.T18SWJ.2022262T153819.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022262T153819.v2.0/HLS.S30.T18SWJ.2022262T153819.v2.0.B03.tif'}","{'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022262T153819.v2.0/HLS.S30.T18SWJ.2022262T153819.v2.0.B04.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022262T153819.v2.0/HLS.S30.T18SWJ.2022262T153819.v2.0.Fmask.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022262T153819.v2.0/HLS.S30.T18SWJ.2022262T153819.v2.0.B11.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022262T153819.v2.0/HLS.S30.T18SWJ.2022262T153819.v2.0.B8A.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022262T153819.v2.0/HLS.S30.T18SWJ.2022262T153819.v2.0.B12.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022262T153819.v2.0/HLS.S30.T18SWJ.2022262T153819.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SWJ.2022262T153819.v2.0/HLS.S30.T18SWJ.2022262T153819.v2.0.B03.tif'}"
HLS.S30.T18SVG.2022080T154941.v2.0,T18SVG,0,96,2022-03-21,"{'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022080T154941.v2.0/HLS.S30.T18SVG.2022080T154941.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022080T154941.v2.0/HLS.S30.T18SVG.2022080T154941.v2.0.B12.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022080T154941.v2.0/HLS.S30.T18SVG.2022080T154941.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022080T154941.v2.0/HLS.S30.T18SVG.2022080T154941.v2.0.B04.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022080T154941.v2.0/HLS.S30.T18SVG.2022080T154941.v2.0.Fmask.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022080T154941.v2.0/HLS.S30.T18SVG.2022080T154941.v2.0.B02.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022080T154941.v2.0/HLS.S30.T18SVG.2022080T154941.v2.0.B8A.tif'}","{'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022080T154941.v2.0/HLS.S30.T18SVG.2022080T154941.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022080T154941.v2.0/HLS.S30.T18SVG.2022080T154941.v2.0.B12.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022080T154941.v2.0/HLS.S30.T18SVG.2022080T154941.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022080T154941.v2.0/HLS.S30.T18SVG.2022080T154941.v2.0.B04.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022080T154941.v2.0/HLS.S30.T18SVG.2022080T154941.v2.0.Fmask.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022080T154941.v2.0/HLS.S30.T18SVG.2022080T154941.v2.0.B02.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022080T154941.v2.0/HLS.S30.T18SVG.2022080T154941.v2.0.B8A.tif'}"
HLS.S30.T18SVG.2022220T154951.v2.0,T18SVG,5,96,2022-08-08,"{'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022220T154951.v2.0/HLS.S30.T18SVG.2022220T154951.v2.0.B8A.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022220T154951.v2.0/HLS.S30.T18SVG.2022220T154951.v2.0.Fmask.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022220T154951.v2.0/HLS.S30.T18SVG.2022220T154951.v2.0.B11.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022220T154951.v2.0/HLS.S30.T18SVG.2022220T154951.v2.0.B04.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022220T154951.v2.0/HLS.S30.T18SVG.2022220T154951.v2.0.B03.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022220T154951.v2.0/HLS.S30.T18SVG.2022220T154951.v2.0.B02.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022220T154951.v2.0/HLS.S30.T18SVG.2022220T154951.v2.0.B12.tif'}","{'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022220T154951.v2.0/HLS.S30.T18SVG.2022220T154951.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022220T154951.v2.0/HLS.S30.T18SVG.2022220T154951.v2.0.Fmask.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022220T154951.v2.0/HLS.S30.T18SVG.2022220T154951.v2.0.B11.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022220T154951.v2.0/HLS.S30.T18SVG.2022220T154951.v2.0.B04.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022220T154951.v2.0/HLS.S30.T18SVG.2022220T154951.v2.0.B03.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022220T154951.v2.0/HLS.S30.T18SVG.2022220T154951.v2.0.B02.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022220T154951.v2.0/HLS.S30.T18SVG.2022220T154951.v2.0.B12.tif'}"
HLS.S30.T18SVG.2022270T155031.v2.0,T18SVG,1,96,2022-09-27,"{'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022270T155031.v2.0/HLS.S30.T18SVG.2022270T155031.v2.0.Fmask.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022270T155031.v2.0/HLS.S30.T18SVG.2022270T155031.v2.0.B03.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022270T155031.v2.0/HLS.S30.T18SVG.2022270T155031.v2.0.B11.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022270T155031.v2.0/HLS.S30.T18SVG.2022270T155031.v2.0.B8A.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022270T155031.v2.0/HLS.S30.T18SVG.2022270T155031.v2.0.B12.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022270T155031.v2.0/HLS.S30.T18SVG.2022270T155031.v2.0.B02.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022270T155031.v2.0/HLS.S30.T18SVG.2022270T155031.v2.0.B04.tif'}","{'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022270T155031.v2.0/HLS.S30.T18SVG.2022270T155031.v2.0.Fmask.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022270T155031.v2.0/HLS.S30.T18SVG.2022270T155031.v2.0.B03.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022270T155031.v2.0/HLS.S30.T18SVG.2022270T155031.v2.0.B11.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022270T155031.v2.0/HLS.S30.T18SVG.2022270T155031.v2.0.B8A.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022270T155031.v2.0/HLS.S30.T18SVG.2022270T155031.v2.0.B12.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022270T155031.v2.0/HLS.S30.T18SVG.2022270T155031.v2.0.B02.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18SVG.2022270T155031.v2.0/HLS.S30.T18SVG.2022270T155031.v2.0.B04.tif'}"
HLS.S30.T18STG.2022110T154941.v2.0,T18STG,0,94,2022-04-20,"{'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022110T154941.v2.0/HLS.S30.T18STG.2022110T154941.v2.0.B04.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022110T154941.v2.0/HLS.S30.T18STG.2022110T154941.v2.0.Fmask.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022110T154941.v2.0/HLS.S30.T18STG.2022110T154941.v2.0.B12.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022110T154941.v2.0/HLS.S30.T18STG.2022110T154941.v2.0.B03.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022110T154941.v2.0/HLS.S30.T18STG.2022110T154941.v2.0.B02.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022110T154941.v2.0/HLS.S30.T18STG.2022110T154941.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022110T154941.v2.0/HLS.S30.T18STG.2022110T154941.v2.0.B11.tif'}","{'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022110T154941.v2.0/HLS.S30.T18STG.2022110T154941.v2.0.B04.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022110T154941.v2.0/HLS.S30.T18STG.2022110T154941.v2.0.Fmask.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022110T154941.v2.0/HLS.S30.T18STG.2022110T154941.v2.0.B12.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022110T154941.v2.0/HLS.S30.T18STG.2022110T154941.v2.0.B03.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022110T154941.v2.0/HLS.S30.T18STG.2022110T154941.v2.0.B02.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022110T154941.v2.0/HLS.S30.T18STG.2022110T154941.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022110T154941.v2.0/HLS.S30.T18STG.2022110T154941.v2.0.B11.tif'}"
